id,station,date,prcp,tobs
6957,USC00514830,2015-06-09,0.0,78.0
6958,USC00514830,2015-06-10,0.0,77.0
6959,USC00514830,2015-06-11,0.0,76.0
6960,USC00514830,2015-06-12,0.03,78.0
6961,USC00514830,2015-06-14,,78.0
6962,USC00514830,2015-06-15,0.0,78.0
6963,USC00514830,2015-06-16,0.0,78.0
6964,USC00514830,2015-06-17,0.16,74.0
6965,USC00514830,2015-06-18,0.04,79.0
6966,USC00514830,2015-06-19,0.02,77.0
6967,USC00514830,2015-06-20,0.06,73.0
6968,USC00514830,2015-06-21,0.0,79.0
6969,USC00514830,2015-06-22,0.04,79.0
6970,USC00514830,2015-06-23,0.02,78.0
6971,USC00514830,2015-06-24,0.01,77.0
6972,USC00514830,2015-06-25,0.2,78.0
6973,USC00514830,2015-06-26,0.11,78.0
6974,USC00514830,2015-06-27,0.09,80.0
6975,USC00514830,2015-06-28,0.0,80.0
6976,USC00514830,2015-06-29,0.11,79.0
6977,USC00514830,2015-06-30,1.1,74.0
7264,USC00514830,2016-06-01,0.22,71.0
7265,USC00514830,2016-06-02,0.35,74.0
7266,USC00514830,2016-06-03,0.02,75.0
7267,USC00514830,2016-06-07,,75.0
7268,USC00514830,2016-06-08,0.0,74.0
7269,USC00514830,2016-06-09,0.12,76.0
7270,USC00514830,2016-06-10,0.13,75.0
7271,USC00514830,2016-06-11,0.01,77.0
7272,USC00514830,2016-06-12,0.26,77.0
7273,USC00514830,2016-06-13,0.01,79.0
7274,USC00514830,2016-06-14,0.0,79.0
7275,USC00514830,2016-06-15,0.18,78.0
7276,USC00514830,2016-06-16,0.06,79.0
7277,USC00514830,2016-06-17,0.17,73.0
7278,USC00514830,2016-06-18,0.03,78.0
7279,USC00514830,2016-06-19,0.03,79.0
7280,USC00514830,2016-06-20,0.47,80.0
7281,USC00514830,2016-06-21,0.0,76.0
7282,USC00514830,2016-06-22,0.08,79.0
7283,USC00514830,2016-06-23,0.1,79.0
7284,USC00514830,2016-06-24,0.03,77.0
7285,USC00514830,2016-06-25,0.44,80.0
7286,USC00514830,2016-06-26,0.03,79.0
7287,USC00514830,2016-06-27,0.0,78.0
7288,USC00514830,2016-06-28,0.0,78.0
7289,USC00514830,2016-06-29,0.06,79.0
7290,USC00514830,2016-06-30,0.0,78.0
7566,USC00514830,2017-06-01,0.0,81.0
7567,USC00514830,2017-06-02,0.15,78.0
7568,USC00514830,2017-06-03,0.16,80.0
7569,USC00514830,2017-06-04,0.05,79.0
7570,USC00514830,2017-06-05,0.02,81.0
7571,USC00514830,2017-06-06,0.0,80.0
7572,USC00514830,2017-06-07,0.0,81.0
7573,USC00514830,2017-06-08,0.01,79.0
7574,USC00514830,2017-06-09,0.0,81.0
7575,USC00514830,2017-06-10,0.53,78.0
7576,USC00514830,2017-06-11,0.14,79.0
7577,USC00514830,2017-06-12,0.35,79.0
7578,USC00514830,2017-06-13,0.1,75.0
7579,USC00514830,2017-06-14,0.21,79.0
7580,USC00514830,2017-06-15,0.3,78.0
7581,USC00514830,2017-06-16,0.02,80.0
7582,USC00514830,2017-06-17,0.02,78.0
7583,USC00514830,2017-06-18,0.18,77.0
7584,USC00514830,2017-06-19,0.19,78.0
7585,USC00514830,2017-06-20,0.17,79.0
7586,USC00514830,2017-06-23,,76.0
7587,USC00514830,2017-06-26,,80.0
7588,USC00514830,2017-06-29,,76.0
7589,USC00514830,2017-06-30,0.0,81.0
7655,USC00517948,2010-06-01,0.0,77.0
7656,USC00517948,2010-06-02,0.0,76.0
7657,USC00517948,2010-06-03,0.14,77.0
7658,USC00517948,2010-06-04,0.0,75.0
7659,USC00517948,2010-06-07,0.0,76.0
7660,USC00517948,2010-06-08,0.0,79.0
7661,USC00517948,2010-06-09,0.0,79.0
7662,USC00517948,2010-06-10,0.0,77.0
7663,USC00517948,2010-06-15,0.0,76.0
7664,USC00517948,2010-06-16,0.0,77.0
7665,USC00517948,2010-06-17,0.0,76.0
7666,USC00517948,2010-06-18,0.05,73.0
7667,USC00517948,2010-06-21,0.0,76.0
7668,USC00517948,2010-06-22,0.02,77.0
7669,USC00517948,2010-06-23,0.0,77.0
7670,USC00517948,2010-06-24,0.02,78.0
7671,USC00517948,2010-06-25,0.1,77.0
7672,USC00517948,2010-06-28,0.0,76.0
7673,USC00517948,2010-06-29,0.0,78.0
7674,USC00517948,2010-06-30,0.0,78.0
7862,USC00517948,2011-06-01,,75.0
7863,USC00517948,2011-06-02,0.0,77.0
7864,USC00517948,2011-06-03,1.71,65.0
7865,USC00517948,2011-06-06,0.0,76.0
7866,USC00517948,2011-06-07,0.0,74.0
7867,USC00517948,2011-06-08,0.05,76.0
7868,USC00517948,2011-06-09,0.0,76.0
7869,USC00517948,2011-06-13,0.0,77.0
7870,USC00517948,2011-06-14,0.0,77.0
7871,USC00517948,2011-06-15,,76.0
7872,USC00517948,2011-06-16,,77.0
7873,USC00517948,2011-06-17,,76.0
7874,USC00517948,2011-06-20,,77.0
7875,USC00517948,2011-06-21,0.25,74.0
7876,USC00517948,2011-06-22,0.08,76.0
7877,USC00517948,2011-06-23,0.22,73.0
7878,USC00517948,2011-06-24,0.1,75.0
7879,USC00517948,2011-06-27,,76.0
7880,USC00517948,2011-06-28,,75.0
7881,USC00517948,2011-06-29,,76.0
7882,USC00517948,2011-06-30,0.0,75.0
8071,USC00517948,2012-06-01,0.04,74.0
8072,USC00517948,2012-06-04,,74.0
8073,USC00517948,2012-06-05,0.0,74.0
8074,USC00517948,2012-06-06,,74.0
8075,USC00517948,2012-06-07,,76.0
8076,USC00517948,2012-06-08,0.0,76.0
8077,USC00517948,2012-06-12,,77.0
8078,USC00517948,2012-06-13,0.0,77.0
8079,USC00517948,2012-06-14,0.25,78.0
8080,USC00517948,2012-06-15,,73.0
8081,USC00517948,2012-06-18,,75.0
8082,USC00517948,2012-06-19,0.02,72.0
8083,USC00517948,2012-06-20,0.05,76.0
8084,USC00517948,2012-06-21,0.0,76.0
8085,USC00517948,2012-06-22,0.0,73.0
8086,USC00517948,2012-06-25,,74.0
8087,USC00517948,2012-06-26,,72.0
8088,USC00517948,2012-06-27,,76.0
8089,USC00517948,2012-06-28,0.0,76.0
8090,USC00517948,2012-06-29,0.0,76.0
8203,USC00517948,2013-06-03,,78.0
8204,USC00517948,2013-06-04,,78.0
8205,USC00517948,2013-06-05,0.02,78.0
8206,USC00517948,2013-06-06,0.0,78.0
8207,USC00517948,2013-06-07,0.0,75.0
8208,USC00517948,2013-06-10,0.0,77.0
8209,USC00517948,2013-06-12,,73.0
8210,USC00517948,2013-06-13,,78.0
8211,USC00517948,2013-06-14,,75.0
8212,USC00517948,2013-06-17,,73.0
8213,USC00517948,2013-06-18,0.08,77.0
8214,USC00517948,2013-06-19,0.0,80.0
8215,USC00517948,2013-06-20,0.04,70.0
8216,USC00517948,2013-06-21,0.08,78.0
8217,USC00517948,2013-06-25,,72.0
8218,USC00517948,2013-06-26,,78.0
8219,USC00517948,2013-06-27,0.01,72.0
8220,USC00517948,2013-06-28,,78.0
8412,USC00517948,2014-06-02,,77.0
8413,USC00517948,2014-06-03,0.0,79.0
8414,USC00517948,2014-06-04,,77.0
8415,USC00517948,2014-06-05,,78.0
8416,USC00517948,2014-06-06,,74.0
8417,USC00517948,2014-06-09,,79.0
8418,USC00517948,2014-06-10,0.0,79.0
8419,USC00517948,2014-06-12,,79.0
8420,USC00517948,2014-06-13,0.0,79.0
8421,USC00517948,2014-06-16,,77.0
8422,USC00517948,2014-06-17,0.2,79.0
8423,USC00517948,2014-06-18,0.0,78.0
8424,USC00517948,2014-06-19,0.01,80.0
8425,USC00517948,2014-06-20,0.14,81.0
8426,USC00517948,2014-06-27,0.0,81.0
8579,USC00517948,2015-06-10,0.04,78.0
8580,USC00517948,2015-06-12,0.0,77.0
8581,USC00517948,2015-06-15,,78.0
8582,USC00517948,2015-06-16,0.0,79.0
8583,USC00517948,2015-06-17,0.01,77.0
8584,USC00517948,2015-06-18,0.0,79.0
8585,USC00517948,2015-06-19,0.0,80.0
8586,USC00517948,2015-06-22,,79.0
8587,USC00517948,2015-06-23,0.04,78.0
8588,USC00517948,2015-06-24,0.09,79.0
8589,USC00517948,2015-06-25,,79.0
8590,USC00517948,2015-06-29,,79.0
8591,USC00517948,2015-06-30,,81.0
8773,USC00517948,2016-06-01,,64.0
8774,USC00517948,2016-06-02,,65.0
8775,USC00517948,2016-06-03,,75.0
8776,USC00517948,2016-06-06,,76.0
8777,USC00517948,2016-06-07,,78.0
8778,USC00517948,2016-06-08,,77.0
8779,USC00517948,2016-06-09,,75.0
8780,USC00517948,2016-06-13,,78.0
8781,USC00517948,2016-06-14,,81.0
8782,USC00517948,2016-06-15,0.02,78.0
8783,USC00517948,2016-06-16,0.1,76.0
8784,USC00517948,2016-06-17,0.38,73.0
8785,USC00517948,2016-06-20,0.1,74.0
8786,USC00517948,2016-06-21,,76.0
8787,USC00517948,2016-06-22,,78.0
8788,USC00517948,2016-06-23,,79.0
8789,USC00517948,2016-06-24,,78.0
8790,USC00517948,2016-06-27,,72.0
8791,USC00517948,2016-06-28,,78.0
8792,USC00517948,2016-06-29,,80.0
8793,USC00517948,2016-06-30,,81.0
8971,USC00517948,2017-06-02,,79.0
8972,USC00517948,2017-06-05,,78.0
8973,USC00517948,2017-06-06,,80.0
8974,USC00517948,2017-06-07,,80.0
8975,USC00517948,2017-06-08,,78.0
8976,USC00517948,2017-06-09,,80.0
8977,USC00517948,2017-06-13,,81.0
8978,USC00517948,2017-06-14,,78.0
8979,USC00517948,2017-06-15,,77.0
8980,USC00517948,2017-06-16,,78.0
8981,USC00517948,2017-06-19,,78.0
8982,USC00517948,2017-06-20,,77.0
8983,USC00517948,2017-06-21,,76.0
8984,USC00517948,2017-06-22,0.0,81.0
8985,USC00517948,2017-06-23,0.0,76.0
8986,USC00517948,2017-06-26,,82.0
8987,USC00517948,2017-06-27,0.0,80.0
8988,USC00517948,2017-06-28,0.0,80.0
8989,USC00517948,2017-06-29,0.0,79.0
8990,USC00517948,2017-06-30,0.12,74.0
9111,USC00518838,2010-06-01,,69.0
9112,USC00518838,2010-06-02,0.03,70.0
9113,USC00518838,2010-06-03,0.0,67.0
9114,USC00518838,2010-06-04,0.0,70.0
9115,USC00518838,2010-06-05,0.0,73.0
9116,USC00518838,2010-06-06,0.0,73.0
9117,USC00518838,2010-06-09,,72.0
9118,USC00518838,2010-06-10,0.0,72.0
9119,USC00518838,2010-06-11,0.0,77.0
9120,USC00518838,2010-06-12,0.0,70.0
9121,USC00518838,2010-06-13,0.01,78.0
9122,USC00518838,2010-06-15,,73.0
9123,USC00518838,2010-06-17,0.0,75.0
9124,USC00518838,2010-06-18,0.3,70.0
9125,USC00518838,2010-06-19,0.02,74.0
9126,USC00518838,2010-06-20,0.03,77.0
9127,USC00518838,2010-06-22,,69.0
9128,USC00518838,2010-06-23,0.11,73.0
9129,USC00518838,2010-06-24,0.28,73.0
9130,USC00518838,2010-06-25,0.3,74.0
9131,USC00518838,2010-06-28,,73.0
9132,USC00518838,2010-06-29,0.1,72.0
9133,USC00518838,2010-06-30,0.04,75.0
9329,USC00518838,2011-06-08,,73.0
9330,USC00518838,2011-06-09,0.04,76.0
9331,USC00518838,2011-06-12,,74.0
9332,USC00518838,2011-06-13,0.08,76.0
9333,USC00518838,2011-06-14,0.09,73.0
9334,USC00518838,2011-06-15,0.06,76.0
9335,USC00518838,2011-06-16,0.07,76.0
9336,USC00518838,2011-06-20,,78.0
9337,USC00518838,2011-06-21,0.05,75.0
9338,USC00518838,2011-06-22,0.82,77.0
9399,USC00518838,2012-06-01,0.03,75.0
9400,USC00518838,2012-06-14,,73.0
9401,USC00518838,2012-06-21,,76.0
9402,USC00518838,2012-06-26,,71.0
9403,USC00518838,2012-06-29,,71.0
9668,USC00519523,2010-06-01,0.03,76.0
9669,USC00519523,2010-06-02,0.0,76.0
9670,USC00519523,2010-06-03,0.0,76.0
9671,USC00519523,2010-06-04,0.0,73.0
9672,USC00519523,2010-06-05,0.0,78.0
9673,USC00519523,2010-06-06,0.0,77.0
9674,USC00519523,2010-06-07,0.0,77.0
9675,USC00519523,2010-06-08,0.01,77.0
9676,USC00519523,2010-06-09,0.0,78.0
9677,USC00519523,2010-06-10,0.0,78.0
9678,USC00519523,2010-06-11,0.0,76.0
9679,USC00519523,2010-06-12,0.0,76.0
9680,USC00519523,2010-06-13,0.0,79.0
9681,USC00519523,2010-06-14,0.0,74.0
9682,USC00519523,2010-06-15,0.0,75.0
9683,USC00519523,2010-06-16,0.0,76.0
9684,USC00519523,2010-06-17,0.0,75.0
9685,USC00519523,2010-06-18,0.14,73.0
9686,USC00519523,2010-06-19,0.0,76.0
9687,USC00519523,2010-06-20,0.0,78.0
9688,USC00519523,2010-06-21,0.0,76.0
9689,USC00519523,2010-06-22,0.0,79.0
9690,USC00519523,2010-06-23,0.0,77.0
9691,USC00519523,2010-06-24,0.0,76.0
9692,USC00519523,2010-06-25,0.08,74.0
9693,USC00519523,2010-06-26,0.08,75.0
9694,USC00519523,2010-06-28,0.0,76.0
9695,USC00519523,2010-06-29,0.0,76.0
9696,USC00519523,2010-06-30,0.0,76.0
10030,USC00519523,2011-06-01,0.15,79.0
10031,USC00519523,2011-06-02,0.01,76.0
10032,USC00519523,2011-06-03,0.09,72.0
10033,USC00519523,2011-06-04,0.51,71.0
10034,USC00519523,2011-06-05,0.25,72.0
10035,USC00519523,2011-06-06,0.03,76.0
10036,USC00519523,2011-06-07,0.03,74.0
10037,USC00519523,2011-06-08,0.0,75.0
10038,USC00519523,2011-06-09,0.0,76.0
10039,USC00519523,2011-06-10,0.0,77.0
10040,USC00519523,2011-06-11,0.0,76.0
10041,USC00519523,2011-06-12,0.09,75.0
10042,USC00519523,2011-06-13,0.0,76.0
10043,USC00519523,2011-06-14,0.0,76.0
10044,USC00519523,2011-06-15,0.0,76.0
10045,USC00519523,2011-06-16,0.09,75.0
10046,USC00519523,2011-06-17,0.0,76.0
10047,USC00519523,2011-06-18,0.0,76.0
10048,USC00519523,2011-06-19,0.17,79.0
10049,USC00519523,2011-06-20,0.14,74.0
10050,USC00519523,2011-06-21,0.38,73.0
10051,USC00519523,2011-06-22,0.17,75.0
10052,USC00519523,2011-06-23,0.05,74.0
10053,USC00519523,2011-06-24,0.03,75.0
10054,USC00519523,2011-06-25,0.0,76.0
10055,USC00519523,2011-06-26,0.12,72.0
10056,USC00519523,2011-06-27,0.02,74.0
10057,USC00519523,2011-06-28,0.02,74.0
10058,USC00519523,2011-06-29,0.0,75.0
10059,USC00519523,2011-06-30,0.0,75.0
10395,USC00519523,2012-06-01,0.0,74.0
10396,USC00519523,2012-06-02,0.0,75.0
10397,USC00519523,2012-06-03,0.0,77.0
10398,USC00519523,2012-06-04,0.0,75.0
10399,USC00519523,2012-06-05,0.0,74.0
10400,USC00519523,2012-06-06,0.12,75.0
10401,USC00519523,2012-06-07,0.0,74.0
10402,USC00519523,2012-06-08,0.0,75.0
10403,USC00519523,2012-06-09,0.0,73.0
10404,USC00519523,2012-06-10,0.0,75.0
10405,USC00519523,2012-06-11,0.0,76.0
10406,USC00519523,2012-06-12,0.01,76.0
10407,USC00519523,2012-06-13,0.01,76.0
10408,USC00519523,2012-06-14,0.0,79.0
10409,USC00519523,2012-06-15,0.0,74.0
10410,USC00519523,2012-06-16,0.0,78.0
10411,USC00519523,2012-06-17,0.0,80.0
10412,USC00519523,2012-06-18,0.0,75.0
10413,USC00519523,2012-06-19,0.25,72.0
10414,USC00519523,2012-06-20,0.25,72.0
10415,USC00519523,2012-06-21,0.0,74.0
10416,USC00519523,2012-06-22,0.0,78.0
10417,USC00519523,2012-06-23,0.1,76.0
10418,USC00519523,2012-06-24,0.0,77.0
10419,USC00519523,2012-06-25,0.51,72.0
10420,USC00519523,2012-06-26,0.19,72.0
10421,USC00519523,2012-06-27,0.15,73.0
10422,USC00519523,2012-06-28,0.0,75.0
10423,USC00519523,2012-06-29,0.06,79.0
10424,USC00519523,2012-06-30,0.0,81.0
10756,USC00519523,2013-06-01,0.0,76.0
10757,USC00519523,2013-06-02,0.08,76.0
10758,USC00519523,2013-06-03,0.02,77.0
10759,USC00519523,2013-06-04,0.0,78.0
10760,USC00519523,2013-06-05,0.0,79.0
10761,USC00519523,2013-06-06,0.0,79.0
10762,USC00519523,2013-06-07,0.07,75.0
10763,USC00519523,2013-06-08,0.0,79.0
10764,USC00519523,2013-06-09,0.0,79.0
10765,USC00519523,2013-06-10,0.0,75.0
10766,USC00519523,2013-06-11,0.0,77.0
10767,USC00519523,2013-06-12,0.0,81.0
10768,USC00519523,2013-06-13,0.0,76.0
10769,USC00519523,2013-06-14,0.28,75.0
10770,USC00519523,2013-06-15,0.0,78.0
10771,USC00519523,2013-06-16,0.0,81.0
10772,USC00519523,2013-06-17,0.0,76.0
10773,USC00519523,2013-06-18,0.0,76.0
10774,USC00519523,2013-06-19,0.0,76.0
10775,USC00519523,2013-06-20,0.07,72.0
10776,USC00519523,2013-06-21,0.32,73.0
10777,USC00519523,2013-06-22,0.13,74.0
10778,USC00519523,2013-06-23,0.08,74.0
10779,USC00519523,2013-06-24,0.01,75.0
10780,USC00519523,2013-06-25,0.18,73.0
10781,USC00519523,2013-06-26,0.42,73.0
10782,USC00519523,2013-06-27,0.02,76.0
10783,USC00519523,2013-06-29,0.05,73.0
10784,USC00519523,2013-06-30,0.0,79.0
11100,USC00519523,2014-06-01,0.0,78.0
11101,USC00519523,2014-06-02,0.1,76.0
11102,USC00519523,2014-06-04,,76.0
11103,USC00519523,2014-06-05,0.0,76.0
11104,USC00519523,2014-06-06,0.0,77.0
11105,USC00519523,2014-06-07,0.0,79.0
11106,USC00519523,2014-06-08,0.0,80.0
11107,USC00519523,2014-06-09,0.0,78.0
11108,USC00519523,2014-06-10,0.0,76.0
11109,USC00519523,2014-06-11,0.13,78.0
11110,USC00519523,2014-06-12,0.0,78.0
11111,USC00519523,2014-06-13,0.0,77.0
11112,USC00519523,2014-06-14,0.0,79.0
11113,USC00519523,2014-06-15,0.0,79.0
11114,USC00519523,2014-06-16,0.0,75.0
11115,USC00519523,2014-06-18,,76.0
11116,USC00519523,2014-06-19,0.0,77.0
11117,USC00519523,2014-06-20,0.51,74.0
11118,USC00519523,2014-06-21,0.0,77.0
11119,USC00519523,2014-06-22,0.01,76.0
11120,USC00519523,2014-06-23,0.23,76.0
11121,USC00519523,2014-06-24,0.01,75.0
11122,USC00519523,2014-06-25,0.07,74.0
11123,USC00519523,2014-06-26,0.1,79.0
11124,USC00519523,2014-06-28,,76.0
11125,USC00519523,2014-06-29,0.01,74.0
11126,USC00519523,2014-06-30,0.07,76.0
11437,USC00519523,2015-06-01,0.13,77.0
11438,USC00519523,2015-06-02,0.0,78.0
11439,USC00519523,2015-06-03,0.0,77.0
11440,USC00519523,2015-06-04,0.07,75.0
11441,USC00519523,2015-06-05,0.01,75.0
11442,USC00519523,2015-06-06,0.0,80.0
11443,USC00519523,2015-06-07,0.0,77.0
11444,USC00519523,2015-06-08,0.01,77.0
11445,USC00519523,2015-06-09,0.01,77.0
11446,USC00519523,2015-06-10,0.0,80.0
11447,USC00519523,2015-06-11,0.0,76.0
11448,USC00519523,2015-06-12,0.0,78.0
11449,USC00519523,2015-06-13,0.0,77.0
11450,USC00519523,2015-06-14,0.0,79.0
11451,USC00519523,2015-06-15,0.0,79.0
11452,USC00519523,2015-06-16,0.0,77.0
11453,USC00519523,2015-06-17,0.05,75.0
11454,USC00519523,2015-06-18,0.18,76.0
11455,USC00519523,2015-06-19,0.0,78.0
11456,USC00519523,2015-06-20,0.0,78.0
11457,USC00519523,2015-06-21,0.0,80.0
11458,USC00519523,2015-06-22,0.0,78.0
11459,USC00519523,2015-06-23,0.05,79.0
11460,USC00519523,2015-06-24,0.0,79.0
11461,USC00519523,2015-06-25,0.14,77.0
11462,USC00519523,2015-06-26,0.0,77.0
11463,USC00519523,2015-06-27,0.0,81.0
11464,USC00519523,2015-06-29,,75.0
11465,USC00519523,2015-06-30,0.0,72.0
11772,USC00519523,2016-06-01,0.38,75.0
11773,USC00519523,2016-06-02,0.03,75.0
11774,USC00519523,2016-06-03,0.47,75.0
11775,USC00519523,2016-06-04,0.02,75.0
11776,USC00519523,2016-06-05,0.14,73.0
11777,USC00519523,2016-06-06,0.17,78.0
11778,USC00519523,2016-06-07,0.07,77.0
11779,USC00519523,2016-06-08,0.0,80.0
11780,USC00519523,2016-06-09,0.15,72.0
11781,USC00519523,2016-06-10,0.23,78.0
11782,USC00519523,2016-06-11,0.0,78.0
11783,USC00519523,2016-06-12,0.12,77.0
11784,USC00519523,2016-06-13,0.1,78.0
11785,USC00519523,2016-06-14,0.0,79.0
11786,USC00519523,2016-06-15,0.25,80.0
11787,USC00519523,2016-06-17,,76.0
11788,USC00519523,2016-06-18,0.0,77.0
11789,USC00519523,2016-06-19,0.06,79.0
11790,USC00519523,2016-06-20,0.03,79.0
11791,USC00519523,2016-06-21,0.03,77.0
11792,USC00519523,2016-06-22,0.0,79.0
11793,USC00519523,2016-06-23,0.0,80.0
11794,USC00519523,2016-06-24,0.0,80.0
11795,USC00519523,2016-06-25,0.21,77.0
11796,USC00519523,2016-06-26,0.0,79.0
11797,USC00519523,2016-06-27,0.0,81.0
11798,USC00519523,2016-06-28,0.0,78.0
11799,USC00519523,2016-06-29,0.0,80.0
11800,USC00519523,2016-06-30,0.0,79.0
12112,USC00519523,2017-06-01,0.0,79.0
12113,USC00519523,2017-06-02,0.0,81.0
12114,USC00519523,2017-06-03,0.15,79.0
12115,USC00519523,2017-06-04,0.0,81.0
12116,USC00519523,2017-06-05,0.0,78.0
12117,USC00519523,2017-06-06,0.0,78.0
12118,USC00519523,2017-06-07,0.0,78.0
12119,USC00519523,2017-06-08,0.0,77.0
12120,USC00519523,2017-06-09,0.0,78.0
12121,USC00519523,2017-06-10,0.13,75.0
12122,USC00519523,2017-06-11,0.25,81.0
12123,USC00519523,2017-06-12,0.14,80.0
12124,USC00519523,2017-06-13,0.03,77.0
12125,USC00519523,2017-06-14,0.06,80.0
12126,USC00519523,2017-06-15,0.0,78.0
12127,USC00519523,2017-06-16,0.0,80.0
12128,USC00519523,2017-06-17,0.0,77.0
12129,USC00519523,2017-06-18,0.0,78.0
12130,USC00519523,2017-06-19,0.01,78.0
12131,USC00519523,2017-06-21,,80.0
12132,USC00519523,2017-06-22,0.0,80.0
12133,USC00519523,2017-06-23,0.05,79.0
12134,USC00519523,2017-06-24,0.0,82.0
12135,USC00519523,2017-06-25,0.0,80.0
12136,USC00519523,2017-06-26,0.0,81.0
12137,USC00519523,2017-06-27,0.0,81.0
12138,USC00519523,2017-06-28,0.0,79.0
12139,USC00519523,2017-06-29,0.0,78.0
12140,USC00519523,2017-06-30,0.07,75.0
12339,USC00519281,2010-06-01,0.0,71.0
12340,USC00519281,2010-06-02,0.03,71.0
12341,USC00519281,2010-06-03,0.0,72.0
12342,USC00519281,2010-06-04,0.0,72.0
12343,USC00519281,2010-06-05,0.0,76.0
12344,USC00519281,2010-06-06,0.0,77.0
12345,USC00519281,2010-06-07,0.12,71.0
12346,USC00519281,2010-06-08,0.0,73.0
12347,USC00519281,2010-06-09,0.0,73.0
12348,USC00519281,2010-06-10,0.0,75.0
12349,USC00519281,2010-06-11,0.0,81.0
12350,USC00519281,2010-06-12,0.0,74.0
12351,USC00519281,2010-06-13,0.04,77.0
12352,USC00519281,2010-06-14,0.06,70.0
12353,USC00519281,2010-06-15,0.11,69.0
12354,USC00519281,2010-06-16,0.0,70.0
12355,USC00519281,2010-06-17,0.02,72.0
12356,USC00519281,2010-06-18,0.19,71.0
12357,USC00519281,2010-06-19,0.33,77.0
12358,USC00519281,2010-06-20,0.0,76.0
12359,USC00519281,2010-06-21,0.0,74.0
12360,USC00519281,2010-06-22,0.0,74.0
12361,USC00519281,2010-06-23,0.02,74.0
12362,USC00519281,2010-06-24,0.07,74.0
12363,USC00519281,2010-06-25,0.09,71.0
12364,USC00519281,2010-06-26,0.41,80.0
12365,USC00519281,2010-06-27,0.05,77.0
12366,USC00519281,2010-06-28,0.0,72.0
12367,USC00519281,2010-06-29,0.05,72.0
12368,USC00519281,2010-06-30,0.0,73.0
12703,USC00519281,2011-06-01,0.22,72.0
12704,USC00519281,2011-06-02,0.42,73.0
12705,USC00519281,2011-06-03,0.33,73.0
12706,USC00519281,2011-06-08,0.03,77.0
12707,USC00519281,2011-06-09,0.05,76.0
12708,USC00519281,2011-06-10,0.03,79.0
12709,USC00519281,2011-06-11,0.03,78.0
12710,USC00519281,2011-06-12,0.32,82.0
12711,USC00519281,2011-06-13,0.05,79.0
12712,USC00519281,2011-06-14,0.16,76.0
12713,USC00519281,2011-06-15,0.0,74.0
12714,USC00519281,2011-06-16,0.06,74.0
12715,USC00519281,2011-06-17,0.03,73.0
12716,USC00519281,2011-06-18,0.01,79.0
12717,USC00519281,2011-06-19,0.14,77.0
12718,USC00519281,2011-06-20,0.05,73.0
12719,USC00519281,2011-06-21,0.57,72.0
12720,USC00519281,2011-06-22,0.61,72.0
12721,USC00519281,2011-06-23,0.06,73.0
12722,USC00519281,2011-06-24,0.81,74.0
12723,USC00519281,2011-06-25,0.01,77.0
12724,USC00519281,2011-06-26,0.11,73.0
12725,USC00519281,2011-06-27,0.09,73.0
12726,USC00519281,2011-06-28,0.12,72.0
12727,USC00519281,2011-06-29,0.08,72.0
12728,USC00519281,2011-06-30,0.03,67.0
13065,USC00519281,2012-06-01,0.02,71.0
13066,USC00519281,2012-06-02,0.08,73.0
13067,USC00519281,2012-06-03,0.0,78.0
13068,USC00519281,2012-06-04,0.0,71.0
13069,USC00519281,2012-06-05,0.0,72.0
13070,USC00519281,2012-06-06,0.1,70.0
13071,USC00519281,2012-06-07,0.07,72.0
13072,USC00519281,2012-06-08,0.01,73.0
13073,USC00519281,2012-06-09,0.0,74.0
13074,USC00519281,2012-06-10,0.0,81.0
13075,USC00519281,2012-06-11,0.11,72.0
13076,USC00519281,2012-06-12,0.16,77.0
13077,USC00519281,2012-06-13,0.07,69.0
13078,USC00519281,2012-06-14,0.21,69.0
13079,USC00519281,2012-06-15,0.0,69.0
13080,USC00519281,2012-06-16,0.0,78.0
13081,USC00519281,2012-06-17,0.02,78.0
13082,USC00519281,2012-06-18,0.0,73.0
13083,USC00519281,2012-06-19,0.02,72.0
13084,USC00519281,2012-06-20,0.33,71.0
13085,USC00519281,2012-06-21,0.26,72.0
13086,USC00519281,2012-06-22,0.03,72.0
13087,USC00519281,2012-06-23,0.35,73.0
13088,USC00519281,2012-06-24,0.14,71.0
13089,USC00519281,2012-06-25,0.13,70.0
13090,USC00519281,2012-06-26,0.22,71.0
13091,USC00519281,2012-06-27,0.43,68.0
13092,USC00519281,2012-06-28,0.01,72.0
13093,USC00519281,2012-06-29,0.14,71.0
13094,USC00519281,2012-06-30,0.01,78.0
13430,USC00519281,2013-06-01,0.06,81.0
13431,USC00519281,2013-06-02,0.17,74.0
13432,USC00519281,2013-06-03,0.08,74.0
13433,USC00519281,2013-06-04,0.0,73.0
13434,USC00519281,2013-06-05,0.0,73.0
13435,USC00519281,2013-06-06,0.0,72.0
13436,USC00519281,2013-06-07,0.0,73.0
13437,USC00519281,2013-06-08,0.0,77.0
13438,USC00519281,2013-06-09,0.0,73.0
13439,USC00519281,2013-06-10,0.01,73.0
13440,USC00519281,2013-06-11,0.02,75.0
13441,USC00519281,2013-06-12,0.0,72.0
13442,USC00519281,2013-06-13,0.1,72.0
13443,USC00519281,2013-06-14,0.16,73.0
13444,USC00519281,2013-06-15,0.1,73.0
13445,USC00519281,2013-06-16,0.03,75.0
13446,USC00519281,2013-06-17,0.05,72.0
13447,USC00519281,2013-06-18,0.04,73.0
